0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33
철원군,갈말읍,0.012,0.006,0.007,0.011,0.01,0.006,0.004,0.009,0.011,0.008,0.008,0.013,0.005,0.011,0.006,0.008,0.007,0.007,0.005,0.006,0.004,0.008,0.009,0.01,0.01,0.01,0.007,0.006,0.005,0.009,0.016,0.004
홍천군,홍천읍,0.017,0.012,0.011,0.017,0.015,0.012,0.008,0.011,0.014,0.015,0.016,0.013,0.008,0.014,0.015,0.013,0.013,0.014,0.01,0.007,0.008,0.009,0.012,0.014,0.015,0.013,0.01,0.009,0.008,0.011,0.011,0.009
영월군,영월읍,0.229,0.006,0.007,0.007,0.01,0.006,0.006,0.005,0.006,0.008,2.341,0.006,0.003,0.004,0.005,0.005,0.005,0.004,0,-0.001,0.002,0.002,0.004,2.339,0.005,0.005,0.003,0.002,0.004,0.005,0.005,0.003
화천군,화천읍,0.008,0.004,0.004,0.008,0.009,0.003,0.002,0.004,0.01,0.008,0.008,0.004,0.003,0.006,0.007,0.006,0.007,0.006,0.004,0.003,0.002,0.003,0.005,0.007,0.007,0.008,0.004,0.004,0.002,0.004,0.006,0.003
태백시,황지동,0.288,0.009,1.178,0.006,0.006,0.007,0.004,0.006,0.006,0.007,0.008,0.009,0.008,0.006,2.34,0.007,0.005,0.009,0,-0.001,0,2.339,0.011,0.01,0.013,0.011,0.01,0.006,0.007,0.009,0.011,0.01
인제군,인제읍,0.01,0.006,0.005,0.009,0.01,0.006,0.004,0.005,0.01,0.01,0.008,0.006,0.004,0.006,0.009,0.009,0.009,0.008,0.006,0.004,0.004,0.006,0.008,0.008,0.009,0.01,0.007,0.006,0.004,0.006,0.007,0.006
시군,측정소,평균,01일,02일,03일,04일,05일,06일,07일,08일,09일,10일,11일,12일,13일,14일,15일,16일,17일,18일,19일,20일,21일,22일,23일,24일,25일,26일,27일,28일,29일,30일,31일
통합,평균,0.069,0.009,0.009,0.013,0.068,0.01,0.011,0.005,0.007,0.006,0.005,0.228,0.007,0.01,0.29,0.007,0.005,0.008,0.066,0.097,0.175,0.007,0.005,0.005,0.007,0.343,0.011,0.007,0.008,0.008,0.008,0
춘천시,중앙로,0.017,0.012,0.011,0.014,0.016,0.018,0.017,0.01,0.009,0.007,0.009,0.009,0.01,0.012,0.012,0.009,0.008,0.012,0.015,0.01,0.009,0.01,0.008,0.007,0.01,0.014,0.013,0.011,0.011,0.012,0.023,-
춘천시,석사동,0.014,0.011,0.01,0.015,0.015,0.017,0.017,0.006,0.009,0.006,0.003,0.006,0.008,0.011,0.011,0.008,0.006,0.011,0.013,0.009,0.009,0.007,0.005,0.007,0.009,0.013,0.013,0.008,0.008,0.01,0.007,-
양구군,양구읍,0.008,0.008,0.007,0.008,0.009,0.008,0.008,0.003,0.004,0.004,0.003,0.004,0.004,0.006,0.006,0.004,0.003,0.007,0.007,0.006,0.005,0.005,0.003,0.004,0.005,0.007,0.007,0.005,0.005,0.005,0.005,-
원주시,중앙동,0.015,0.012,0.011,0.016,0.015,0.013,0.013,0.005,0.009,0.007,0.005,0.006,0.011,0.014,0.014,0.009,0.006,0.01,0.012,0.01,0.01,0.01,0.005,0.006,0.01,0.013,0.016,0.008,0.014,0.009,0.008,-
원주시,반곡동,0.015,0.011,0.011,0.016,0.013,0.013,0.014,0.005,0.011,0.008,0.005,0.007,0.011,0.014,0.015,0.011,0.007,0.009,0.011,0.01,0.011,0.01,0.007,0.008,0.012,0.013,0.014,0.008,0.012,0.01,0.007,-
원주시,문막읍,0.015,0.012,0.011,0.016,0.016,0.015,0.014,0.007,0.009,0.008,0.008,0.007,0.007,0.012,0.013,0.009,0.006,0.011,0.013,0.011,0.014,0.011,0.008,0.007,0.01,0.011,0.015,0.009,0.015,0.009,0.008,-
강릉시,옥천동,0.014,0.007,0.014,0.017,0.011,0.01,0.011,0.007,0.008,0.007,0.007,0.006,0.007,0.018,0.014,0.006,0.005,0.01,0.012,0.01,0.012,0.006,0.006,0.005,0.01,0.015,0.021,0.008,0.007,0.012,0.007,-
동해시,천곡동,0.02,0.014,0.021,0.028,0.026,0.007,0.016,0.005,0.007,0.01,0.005,0.005,0.015,0.019,0.032,0.016,0.006,0.016,0.018,0.014,0.021,0.006,0.01,0.008,0.011,0.016,0.02,0.012,0.004,0.017,0.014,-
삼척시,남양동,0.017,0.01,0.015,0.019,0.02,0.009,0.019,0.008,0.009,0.011,0.008,0.009,0.008,0.017,0.026,0.011,0.007,0.012,0.015,0.014,0.012,0.009,0.009,0.006,0.009,0.013,0.019,0.009,0.005,0.014,0.013,-
평창군,평창읍,0.176,0.008,0.007,0.009,1.176,0.009,0.009,0.006,0.006,0.006,0.005,0.005,0.006,0.008,0.01,0.006,0.004,0.007,1.175,0.005,0.006,0.005,0.004,0.004,0.005,1.174,0.007,0.005,0.008,0.008,0.007,-
정선군,정선읍,0.342,0.008,0.008,0.008,0.009,0.009,0.008,0.009,0.009,0.008,0.008,0.007,0.007,0.008,3.507,0.003,0.002,0.004,0.006,0.003,2.338,0.003,0.001,0.001,0.003,1.171,0.006,0.005,0.007,0.006,0.006,-
횡성군,횡성읍,0.012,0.01,0.008,0.012,0.011,0.011,0.01,0.006,0.005,0.005,0.011,0.008,0.007,0.011,0.011,0.007,0.005,0.01,0.009,0.01,0.009,0.009,0.005,0.005,0.006,0.01,0.011,0.007,0.011,0.01,0.009,-
고성군,상리,0.007,0.005,0.007,0.009,0.009,0.005,0.007,0.004,0.003,0.003,0.003,0.003,0.004,0.008,0.007,0.005,0.003,0.004,0.005,0.004,0.005,0.004,0.003,0.003,0.004,0.005,0.007,0.006,0.004,0.006,0.005,-
양양군,양양읍,0.009,0.006,0.007,0.008,0.01,0.006,0.007,0.004,0.005,0.004,0.004,0.005,0.005,0.009,0.008,0.006,0.004,0.005,0.007,0.005,0.007,0.005,0.005,0.004,0.005,0.007,0.009,0.006,0.005,0.007,0.006,-
속초시,금호동,0.011,0.009,0.011,0.018,0.016,0.004,0.008,0.005,0.007,0.005,0.005,0.004,0.007,0.011,0.017,0.005,0.004,0.007,0.011,0.005,0.008,0.004,0.004,0.004,0.005,0.006,0.009,0.008,0.005,0.01,0.007,-
철원군,갈말읍,0.008,0.011,0.004,0.006,0.007,0.006,0.008,0.003,0.004,0.004,0.002,0.006,0.006,0.005,0.007,0.004,0.003,0.008,0.008,0.005,0.004,0.004,0.003,0.004,0.005,0.009,0.007,0.006,0.012,0.005,0.004,-
홍천군,홍천읍,0.014,0.011,0.009,0.013,0.013,0.012,0.012,0.006,0.007,0.005,0.006,0.008,0.009,0.012,0.013,0.009,0.006,0.011,0.013,0.01,0.01,0.009,0.007,0.007,0.01,0.014,0.013,0.01,0.012,0.01,0.008,-
영월군,영월읍,0.451,0.004,0.004,0.007,0.006,0.006,0.005,0.001,0.002,0.002,0.001,4.67,0.006,0.007,0.01,0.006,0.005,0.005,0.008,0.006,0.008,0.008,0.004,0.003,0.005,4.672,0.004,0.004,0.004,0.004,0.004,-
화천군,화천읍,0.004,0.005,0.003,0.005,0.006,0.005,0.005,0.002,0.002,0.001,0.001,0.002,0.002,0.003,0.003,0.001,0.001,0.004,0.004,0.003,0.002,0.002,0.001,0.001,0.002,0.004,0.005,0.004,0.004,0.005,0.003,-
태백시,황지동,0.267,0.008,0.01,0.012,0.01,0.013,0.013,0.007,0.008,0.01,0.007,0.01,0.009,0.009,2.346,0.009,0.006,0.007,0.007,1.874,1.177,0.007,0.005,0.005,0.007,0.006,0.009,0.006,0.007,0.004,0.004,-
인제군,인제읍,0.007,0.007,0.007,0.007,0.008,0.008,0.009,0.004,0.004,0.003,0.003,0.004,0.003,0.005,0.005,0.004,0.003,0.006,0.007,0.005,0.004,0.004,0.004,0.004,0.004,0.005,0.004,0.003,0.003,0.003,0.003,-
시군,측정소,평균,01일,02일,03일,04일,05일,06일,07일,08일,09일,10일,11일,12일,13일,14일,15일,16일,17일,18일,19일,20일,21일,22일,23일,24일,25일,26일,27일,28일,29일,30일,31일
통합,평균,0.056,0.008,0.008,0.009,0.009,0.009,0.005,0.003,0.004,0.171,0.004,0.115,0.007,0.008,0.006,0.007,0.006,0.063,0.009,0.009,0.005,0.005,0.118,0.008,0.232,0.009,0.009,0.006,0.065,0.102,0.007,0.155
춘천시,중앙로,0.009,0.019,0.006,0.008,0.007,0.009,0.002,0.001,0.005,0.006,0.006,0.004,0.006,0.008,0.004,0.006,0.006,0.007,0.008,0.007,0.002,0.002,0.006,0.009,0.008,0.008,0.008,0.004,0.003,0.004,0.004,0.007
춘천시,석사동,0.011,0.01,0.01,0.011,0.011,0.012,0.005,0.003,0.003,0.003,0.002,0.003,0.008,0.01,0.006,0.006,0.006,0.009,0.009,0.008,0.004,0.004,0.009,0.011,0.01,0.01,0.008,0.006,0.006,0.007,0.007,0.007
양구군,양구읍,0.007,0.007,0.006,0.006,0.006,0.006,0.003,0.002,0.003,0.003,0.002,0.003,0.005,0.005,0.003,0.004,0.004,0.005,0.006,0.006,0.004,0.004,0.007,0.008,0.007,0.006,0.005,0.004,0.004,0.005,0.005,0.004
원주시,중앙동,0.013,0.009,0.01,0.011,0.012,0.015,0.008,0.003,0.005,0.005,0.005,0.006,0.009,0.011,0.009,0.009,0.008,0.01,0.009,0.01,0.005,0.005,0.01,0.012,0.012,0.013,0.014,0.008,0.007,0.008,0.008,0.009
원주시,반곡동,0.012,0.008,0.011,0.012,0.014,0.016,0.008,0.004,0.005,0.005,0.004,0.005,0.008,0.01,0.007,0.009,0.007,0.01,0.01,0.009,0.006,0.004,0.009,0.01,0.01,0.012,0.013,0.008,0.005,0.007,0.006,0.009
원주시,문막읍,0.015,0.011,0.012,0.011,0.015,0.015,0.01,0.006,0.008,0.008,0.008,0.007,0.012,0.011,0.009,0.01,0.008,0.009,0.009,0.011,0.007,0.008,0.011,0.011,0.011,0.011,0.013,0.008,0.007,0.008,0.01,0.01
강릉시,옥천동,0.012,0.009,0.01,0.012,0.01,0.01,0.006,0.003,0.007,0.006,0.007,0.003,0.009,0.008,0.005,0.008,0.008,0.012,0.014,0.013,0.006,0.006,0.006,0.008,0.01,0.009,0.01,0.011,0.01,0.005,0.006,0.006
동해시,천곡동,0.019,0.013,0.015,0.022,0.022,0.011,0.006,0.002,0.003,0.003,0.005,0.005,0.011,0.017,0.015,0.015,0.007,0.009,0.021,0.023,0.008,0.011,0.007,0.012,0.024,0.018,0.019,0.014,0.019,0.014,0.014,0.015
삼척시,남양동,0.014,0.012,0.009,0.011,0.011,0.009,0.007,0.004,0.005,0.005,0.011,0.008,0.01,0.01,0.008,0.01,0.008,0.009,0.013,0.015,0.01,0.011,0.01,0.009,0.012,0.012,0.016,0.01,0.012,0.009,0.009,0.008
평창군,평창읍,0.065,0.007,0.007,0.007,0.007,0.007,0.005,0.004,0.005,0.004,0.004,0.005,0.006,0.006,0.005,0.005,0.006,1.175,0.01,0.008,0.004,0.005,0.006,0.007,0.007,0.012,0.013,0.009,0.01,0.006,0.007,0.006
정선군,정선읍,0.174,0.008,0.007,0.007,0.006,0.006,0.005,0.004,0.004,0.004,0.004,1.17,0.004,0.006,0.005,0.004,0.007,0.005,0.005,0.006,0.005,0.004,0.005,0.006,2.34,0.006,0.005,0.004,0.003,0.005,0.004,0.004
횡성군,횡성읍,0.011,0.012,0.012,0.01,0.011,0.012,0.007,0.004,0.006,0.004,0.004,0.004,0.009,0.009,0.008,0.007,0.006,0.008,0.008,0.007,0.006,0.005,0.009,0.01,0.009,0.009,0.008,0.006,0.007,0.007,0.008,0.009
고성군,상리,0.006,0.005,0.005,0.005,0.005,0.004,0.004,0.003,0.003,0.003,0.003,0.002,0.003,0.004,0.003,0.004,0.004,0.005,0.006,0.005,0.004,0.003,0.004,0.005,0.006,0.006,0.005,0.003,0.004,0.004,0.003,0.004
양양군,양양읍,0.008,0.006,0.006,0.007,0.007,0.006,0.004,0.004,0.004,0.004,0.004,0.002,0.005,0.007,0.005,0.005,0.005,0.007,0.007,0.007,0.005,0.004,0.005,0.006,0.007,0.005,0.007,0.005,0.004,0.005,0.005,0.005
속초시,금호동,0.011,0.005,0.006,0.011,0.01,0.007,0.003,0.003,0.004,0.003,0.003,0.005,0.006,0.008,0.004,0.005,0.006,0.007,0.012,0.009,0.005,0.007,0.005,0.011,0.016,0.013,0.008,0.008,0.013,0.01,0.009,0.008
철원군,갈말읍,0.008,0.004,0.004,0.007,0.005,0.005,0.003,0.002,0.003,0.003,0.003,0.003,0.005,0.005,0.004,0.006,0.005,0.006,0.005,0.006,0.004,0.004,0.005,0.008,0.01,0.01,0.006,0.004,0.005,0.006,0.008,0.006
홍천군,홍천읍,0.014,0.012,0.013,0.011,0.012,0.012,0.007,0.005,0.007,0.006,0.007,0.007,0.011,0.01,0.008,0.008,0.008,0.008,0.011,0.009,0.007,0.006,0.011,0.012,0.013,0.011,0.014,0.008,0.009,0.009,0.01,0.011
영월군,영월읍,0.284,0.006,0.006,0.006,0.005,0.005,0.004,0.002,0.003,3.503,0.002,0.003,0.004,0.008,0.004,0.003,0.004,0.003,0.004,0.003,0.002,0.003,2.338,0.005,0.005,0.004,0.005,0.004,0.003,0.003,0.003,0.003
화천군,화천읍,0.005,0.004,0.004,0.004,0.004,0.004,0.002,0.002,0.002,0.002,0.002,0.001,0.004,0.004,0.002,0.002,0.002,0.004,0.004,0.004,0.003,0.003,0.005,0.003,0.002,0.004,0.004,0.003,0.003,0.004,0.005,0.005
태백시,황지동,0.475,0.004,0.005,0.007,0.006,0.007,0.006,0.004,0.005,0.004,0.005,1.169,0.003,0.007,0.009,0.01,0.005,0.004,0.005,0.008,0.003,0.002,0.003,0.004,2.339,0.004,0.003,0.003,1.219,2.005,0.005,3.117
인제군,인제읍,0.005,0.004,0.005,0.004,0.004,0.005,0.003,0.002,0.002,0.002,0.002,0.002,0.003,0.004,0.002,0.004,0.003,0.003,0.004,0.005,0.003,0.002,0.003,0.005,0.005,0.004,0.004,0.004,0.002,0.002,0.002,0.002
시군,측정소,평균,01일,02일,03일,04일,05일,06일,07일,08일,09일,10일,11일,12일,13일,14일,15일,16일,17일,18일,19일,20일,21일,22일,23일,24일,25일,26일,27일,28일,29일,30일,31일
통합,평균,0.107,0.006,0.062,0.007,0.006,0.007,0.117,0.005,0.008,0.007,0.005,0.004,0.006,0.006,0.005,0.004,0.006,0.007,0.006,0.007,1.007,0.73,0.008,0.165,0.008,0.006,0.008,0.009,0.009,0.009,0.007,0.007
춘천시,중앙로,0.007,0.004,0.003,0.003,0.002,0.003,0.005,0.003,0.005,0.005,0.001,0.001,0.004,0.006,0.008,0.004,0.006,0.006,0.005,0.006,0.006,0.007,0.007,0.007,0.008,0.005,0.007,0.007,0.004,0.001,0.001,0.001
춘천시,석사동,0.011,0.007,0.008,0.007,0.006,0.006,0.004,0.008,0.008,0.008,0.004,0.004,0.007,0.005,0.003,0.004,0.008,0.006,0.008,0.008,0.008,0.009,0.008,0.01,0.01,0.008,0.01,0.01,0.012,0.011,0.009,0.01
양구군,양구읍,0.006,0.005,0.004,0.004,0.004,0.004,0.004,0.003,0.005,0.005,0.003,0.003,0.003,0.003,0.003,0.002,0.004,0.005,0.004,0.004,0.004,0.004,0.003,0.005,0.005,0.004,0.004,0.004,0.007,0.005,0.005,0.004
원주시,중앙동,0.012,0.008,0.009,0.008,0.006,0.008,0.006,0.007,0.007,0.008,0.007,0.003,0.007,0.007,0.004,0.002,0.008,0.008,0.005,0.009,0.011,0.009,0.009,0.011,0.013,0.007,0.012,0.011,0.013,0.014,0.011,0.009
원주시,반곡동,0.013,0.007,0.01,0.009,0.008,0.009,0.007,0.007,0.008,0.008,0.007,0.003,0.005,0.008,0.006,0.004,0.007,0.008,0.008,0.011,0.009,0.011,0.011,0.012,0.015,0.01,0.012,0.012,0.014,0.015,0.01,0.01
원주시,문막읍,0.013,0.01,0.008,0.009,0.007,0.008,0.008,0.008,0.008,0.008,0.009,0.006,0.007,0.007,0.008,0.005,0.011,0.01,0.007,0.008,0.008,0.009,0.011,0.012,0.013,0.007,0.01,0.011,0.013,0.012,0.012,0.011
강릉시,옥천동,0.013,0.008,0.011,0.011,0.01,0.012,0.008,0.006,0.012,0.009,0.007,0.005,0.01,0.006,0.006,0.003,0.006,0.007,0.007,0.007,0.008,0.011,0.012,0.009,0.008,0.007,0.01,0.012,0.016,0.009,0.006,0.007
동해시,천곡동,0.019,0.01,0.011,0.017,0.01,0.016,0.012,0.01,0.022,0.014,0.012,0.004,0.01,0.009,0.004,0.004,0.007,0.009,0.012,0.017,0.014,0.013,0.02,0.016,0.011,0.013,0.021,0.025,0.017,0.016,0.008,0.009
삼척시,남양동,0.014,0.009,0.011,0.012,0.012,0.013,0.007,0.009,0.013,0.01,0.007,0.005,0.01,0.008,0.007,0.004,0.007,0.01,0.009,0.008,0.009,0.008,0.012,0.011,0.012,0.008,0.012,0.015,0.003,0.008,0.009,0.007
평창군,평창읍,1.509,0.006,0.006,0.005,0.006,0.006,0.005,0.004,0.007,0.005,0.005,0.004,0.006,0.005,0.004,0.004,0.005,0.007,0.007,0.005,16.34,15.174,0.006,0.008,0.01,0.006,0.007,0.007,0.011,0.012,0.007,0.007
정선군,정선읍,0.174,0.004,0.006,0.004,0.003,0.005,1.17,0.002,0.004,0.005,0.005,0.003,0.004,0.005,0.004,0.003,0.004,0.004,0.004,0.006,2.34,0.006,0.006,0.006,0.007,0.006,0.006,0.006,0.007,0.006,0.007,0.008
횡성군,횡성읍,0.011,0.008,0.008,0.006,0.007,0.006,0.006,0.006,0.006,0.006,0.006,0.005,0.008,0.007,0.005,0.004,0.007,0.008,0.008,0.008,0.008,0.007,0.008,0.011,0.01,0.008,0.009,0.008,0.011,0.01,0.009,0.011
고성군,상리,0.006,0.004,0.004,0.004,0.004,0.004,0.004,0.003,0.005,0.005,0.004,0.003,0.005,0.003,0.003,0.002,0.003,0.005,0.004,0.004,0.004,0.006,0.004,0.004,0.004,0.003,0.004,0.004,0.006,0.006,0.004,0.003
양양군,양양읍,0.008,0.005,0.007,0.006,0.005,0.006,0.005,0.004,0.005,0.006,0.005,0.004,0.006,0.005,0.005,0.002,0.005,0.007,0.006,0.005,0.005,0.006,0.005,0.006,0.006,0.004,0.005,0.006,0.009,0.007,0.006,0.005
속초시,금호동,0.011,0.01,0.012,0.008,0.007,0.008,0.005,0.008,0.011,0.013,0.007,0.005,0.007,0.004,0.005,0.005,0.007,0.011,0.009,0.008,0.006,0.01,0.008,0.007,0.007,0.006,0.007,0.009,0.01,0.01,0.005,0.006
철원군,갈말읍,0.007,0.004,0.003,0.004,0.003,0.004,0.003,0.004,0.005,0.004,0.002,0.002,0.004,0.005,0.003,0.002,0.004,0.005,0.003,0.005,0.007,0.008,0.005,0.007,0.005,0.004,0.005,0.006,0.006,0.007,0.006,0.005
홍천군,홍천읍,0.013,0.009,0.008,0.007,0.008,0.008,0.007,0.007,0.008,0.009,0.005,0.005,0.008,0.007,0.006,0.006,0.008,0.009,0.008,0.01,0.009,0.009,0.009,0.012,0.011,0.008,0.01,0.01,0.013,0.01,0.012,0.011
영월군,영월읍,0.118,0.003,1.171,0.004,0.004,0.004,0.004,0.004,0.007,0.008,0.004,0.002,0.003,0.003,0.004,0.005,0.005,0.003,0.004,0.003,1.17,0.003,0.005,0.005,0.007,0.004,0.004,0.004,0.005,0.008,0.004,0.005
화천군,화천읍,0.005,0.004,0.003,0.003,0.003,0.003,0.003,0.003,0.005,0.004,0.002,0.002,0.003,0.003,0.002,0.002,0.003,0.004,0.003,0.003,0.003,0.003,0.003,0.003,0.004,0.003,0.003,0.004,0.004,0.004,0.004,0.004
태백시,황지동,0.278,0.005,0.007,0.009,0.007,0.008,1.177,0.005,0.007,0.007,0.007,0.005,0.006,0.008,0.008,0.005,0.006,0.005,0.005,0.009,1.174,0.007,0.008,3.303,0.008,0.007,0.008,0.009,0.008,0.008,0.006,0.006
인제군,인제읍,0.004,0.002,0.002,0.002,0.002,0.003,0.003,0.002,0.003,0.003,0.003,0.002,0.003,0.002,0.002,0.002,0.003,0.004,0.004,0.004,0.003,0.003,0.003,0.004,0.003,0.003,0.002,0.003,0.004,0.004,0.003,0.003
시군,측정소,평균,01일,02일,03일,04일,05일,06일,07일,08일,09일,10일,11일,12일,13일,14일,15일,16일,17일,18일,19일,20일,21일,22일,23일,24일,25일,26일,27일,28일,29일,30일,31일
통합,평균,0.105,0.007,0.008,0.009,0.008,0.007,0.007,0.003,0.005,0.397,0.062,0.005,0.005,0.005,0.007,0.004,0.006,0.006,0.007,0.674,0.675,0.009,0.003,0.006,0.124,0.009,0.009,0.009,0.008,0.008,0.12,0
춘천시,중앙로,0.012,0.001,0.006,0.01,0.011,0.011,0.008,0.005,0.007,0.009,0.008,0.007,0.005,0.006,0.008,0.006,0.009,0.009,0.009,0.009,0.01,0.01,0.005,0.008,0.011,0.011,0.011,0.011,0.009,0.007,0.011,-
춘천시,석사동,0.012,0.008,0.012,0.008,0.008,0.009,0.007,0.002,0.006,0.01,0.007,0.003,0.002,0.006,0.008,0.004,0.008,0.011,0.01,0.01,0.009,0.012,0.002,0.006,0.011,0.013,0.011,0.012,0.01,0.01,0.014,-
양구군,양구읍,0.006,0.004,0.005,0.005,0.004,0.004,0.004,0.002,0.004,0.005,0.003,0.002,0.002,0.003,0.003,0.002,0.004,0.004,0.004,0.005,0.005,0.005,0.002,0.003,0.005,0.005,0.004,0.005,0.005,0.004,0.005,-
원주시,중앙동,0.013,0.008,0.011,0.01,0.01,0.008,0.01,0.003,0.006,0.01,0.009,0.006,0.007,0.006,0.007,0.003,0.006,0.011,0.012,0.011,0.011,0.011,0.002,0.007,0.011,0.016,0.015,0.014,0.011,0.009,0.013,-
원주시,반곡동,0.014,0.01,0.013,0.011,0.011,0.009,0.011,0.003,0.007,0.012,0.01,0.007,0.008,0.008,0.009,0.005,0.007,0.011,0.012,0.012,0.012,0.012,0.002,0.007,0.012,0.015,0.015,0.015,0.011,0.009,0.013,-
원주시,문막읍,0.013,0.008,0.01,0.011,0.012,0.008,0.01,0.005,0.007,0.011,0.009,0.007,0.009,0.005,0.007,0.006,0.008,0.008,0.011,0.009,0.011,0.015,0.005,0.007,0.01,0.012,0.012,0.012,0.009,0.007,0.011,-
강릉시,옥천동,0.012,0.007,0.01,0.014,0.012,0.01,0.009,0.004,0.004,0.013,0.008,0.008,0.007,0.006,0.009,0.005,0.006,0.008,0.007,0.01,0.011,0.012,0.004,0.006,0.009,0.008,0.012,0.011,0.011,0.008,0.012,-
동해시,천곡동,0.019,0.016,0.02,0.024,0.011,0.01,0.012,0.005,0.01,0.022,0.008,0.006,0.006,0.007,0.017,0.008,0.015,0.004,0.004,0.011,0.015,0.014,0.009,0.01,0.015,0.016,0.021,0.02,0.014,0.023,0.016,-
삼척시,남양동,0.012,0.009,0.008,0.016,0.015,0.008,0.009,0.009,0.005,0.01,0.007,0.01,0.009,0.004,0.008,0.005,0.004,0.003,0.007,0.007,0.009,0.011,0.002,0.007,0.009,0.009,0.01,0.008,0.007,0.009,0.009,-
평창군,평창읍,1.397,0.008,0.008,0.007,0.006,0.006,0.005,0.003,0.007,0.006,1.174,0.004,0.005,0.005,0.007,0.004,0.005,0.005,0.006,14.006,14.008,0.006,0.003,0.005,0.007,0.008,0.006,0.006,0.006,0.007,0.008,-
정선군,정선읍,0.175,0.005,0.008,0.008,0.007,0.004,0.007,0.004,0.005,2.339,0.004,0.006,0.007,0.005,0.005,0.004,0.004,0.006,0.005,0.005,0.006,0.006,0.003,0.004,0.007,0.006,0.005,0.008,0.006,0.006,1.172,-
횡성군,횡성읍,0.01,0.009,0.009,0.007,0.008,0.007,0.007,0.004,0.006,0.007,0.006,0.005,0.005,0.006,0.007,0.005,0.006,0.007,0.009,0.009,0.008,0.008,0.003,0.006,0.009,0.009,0.01,0.01,0.008,0.007,0.01,-
고성군,상리,0.006,0.004,0.004,0.005,0.004,0.004,0.003,0.003,0.004,0.006,0.005,0.003,0.003,0.002,0.004,0.003,0.003,0.004,0.004,0.004,0.005,0.005,0.003,0.004,0.004,0.004,0.006,0.005,0.004,0.005,0.005,-
양양군,양양읍,0.007,0.005,0.006,0.007,0.006,0.005,0.005,0.003,0.004,0.006,0.004,0.004,0.004,0.003,0.005,0.004,0.005,0.004,0.004,0.005,0.006,0.006,0.004,0.004,0.005,0.005,0.007,0.007,0.006,0.006,0.005,-
속초시,금호동,0.012,0.007,0.011,0.01,0.008,0.007,0.005,0.004,0.006,0.011,0.007,0.006,0.008,0.008,0.009,0.005,0.007,0.006,0.006,0.007,0.01,0.009,0.005,0.007,0.013,0.01,0.011,0.01,0.009,0.013,0.013,-
철원군,갈말읍,0.008,0.004,0.005,0.005,0.006,0.006,0.005,0.003,0.004,0.007,0.004,0.003,0.003,0.003,0.007,0.003,0.004,0.008,0.007,0.007,0.005,0.006,0.003,0.007,0.01,0.008,0.007,0.008,0.005,0.005,0.006,-
홍천군,홍천읍,0.013,0.009,0.012,0.01,0.009,0.009,0.007,0.004,0.007,0.01,0.007,0.006,0.006,0.006,0.009,0.005,0.009,0.011,0.01,0.01,0.011,0.012,0.007,0.007,0.01,0.01,0.012,0.012,0.01,0.01,0.012,-
영월군,영월읍,0.343,0.004,0.004,0.004,0.004,0.002,0.002,0.002,0.003,4.671,0.003,0.003,0.003,0.001,0.003,0.002,0.003,0.003,0.004,0.005,0.004,0.004,0.001,0.003,2.44,0.006,0.003,0.004,0.004,0.005,0.005,-
화천군,화천읍,0.004,0.005,0.003,0.003,0.003,0.003,0.003,0.001,0.003,0.004,0.002,0.002,0.002,0.002,0.002,0.001,0.002,0.003,0.002,0.003,0.003,0.004,0.002,0.003,0.004,0.004,0.004,0.004,0.006,0.002,0.004,-
태백시,황지동,0.122,0.007,0.009,0.012,0.012,0.007,0.007,0.003,0.005,1.173,0.01,0.012,0.006,0.006,0.005,0.009,0.01,0.008,0.009,0.006,0.008,0.008,0.004,0.007,0.008,0.012,0.009,0.008,0.008,0.007,1.175,-
인제군,인제읍,0.004,0.002,0.003,0.003,0.004,0.003,0.002,0.001,0.002,0.003,0.002,0.001,0.001,0.002,0.002,0.002,0.002,0.002,0.002,0.002,0.004,0.004,0.001,0.002,0.003,0.005,0.002,0.004,0.003,0.002,0.003,-
시군,측정소,평균,01일,02일,03일,04일,05일,06일,07일,08일,09일,10일,11일,12일,13일,14일,15일,16일,17일,18일,19일,20일,21일,22일,23일,24일,25일,26일,27일,28일,29일,30일,31일
통합,평균,0.043,0.011,0.008,0.004,0.008,0.006,0.006,0.009,0.119,0.009,0.013,0.008,0.004,0.006,0.176,0.008,0.01,0.011,0.01,0.008,0.009,0.011,0.066,0.011,0.008,0.009,0.008,0.01,0.09,0.011,0.235,0.014
춘천시,중앙로,0.018,0.012,0.01,0.006,0.009,0.008,0.006,0.01,0.012,0.015,0.016,0.01,0.006,0.009,0.013,0.01,0.014,0.015,0.014,0.012,0.011,0.017,0.015,0.015,0.012,0.01,0.009,0.017,0.018,0.015,0.018,0.018
춘천시,석사동,0.018,0.015,0.01,0.005,0.01,0.006,0.007,0.011,0.01,0.012,0.014,0.007,0.004,0.009,0.014,0.01,0.015,0.018,0.01,0.013,0.013,0.016,0.013,0.015,0.011,0.013,0.011,0.016,0.016,0.015,0.02,0.021
양구군,양구읍,0.009,0.006,0.005,0.002,0.005,0.003,0.002,0.004,0.004,0.005,0.007,0.005,0.003,0.003,0.005,0.004,0.006,0.006,0.006,0.006,0.005,0.006,0.007,0.007,0.007,0.008,0.006,0.007,0.01,0.007,0.01,0.014
