瘤痢,瘤痢疙,老矫,乞闭扁柯(∑C),乞闭 傈款樊(1/10),乞闭 吝窍摸款樊(1/10)
114,盔林,2023-06-13,22.5,3.1,1.3
114,盔林,2023-06-14,21.6,5.0,1.1
114,盔林,2023-06-15,21.6,4.5,1.3
114,盔林,2023-06-16,23.7,2.0,0.0
114,盔林,2023-06-17,24.7,4.3,0.1
114,盔林,2023-06-18,25.8,4.0,0.0
114,盔林,2023-06-19,27.3,3.4,0.1
114,盔林,2023-06-20,24.8,8.0,2.6
114,盔林,2023-06-21,20.4,6.9,3.1
114,盔林,2023-06-22,21.9,6.9,4.8
114,盔林,2023-06-23,24.2,3.4,1.3
114,盔林,2023-06-24,25.4,2.4,0.5
114,盔林,2023-06-25,26.6,5.9,2.4
114,盔林,2023-06-26,23.8,9.9,5.3
114,盔林,2023-06-27,24.8,6.6,5.3
114,盔林,2023-06-28,25.6,7.6,4.9
114,盔林,2023-06-29,24.0,9.3,5.6
114,盔林,2023-06-30,25.0,7.0,4.1
114,盔林,2023-07-01,27.9,1.8,1.4
114,盔林,2023-07-02,26.7,6.0,0.9
114,盔林,2023-07-03,27.9,4.0,1.1
114,盔林,2023-07-04,25.7,8.0,4.6
114,盔林,2023-07-05,24.3,6.1,4.8
114,盔林,2023-07-06,26.8,5.9,1.1
114,盔林,2023-07-07,24.5,8.1,5.9
114,盔林,2023-07-08,25.0,6.3,4.3
114,盔林,2023-07-09,24.5,8.0,4.3
114,盔林,2023-07-10,26.3,7.5,3.3
114,盔林,2023-07-11,23.1,8.9,7.1
114,盔林,2023-07-12,24.8,8.1,2.6
114,盔林,2023-07-13,24.4,10.0,2.0
114,盔林,2023-07-14,24.3,9.6,6.4
114,盔林,2023-07-15,23.7,8.9,5.6
114,盔林,2023-07-16,24.4,9.0,4.1
114,盔林,2023-07-17,24.8,9.3,5.6
114,盔林,2023-07-18,23.2,8.8,2.1
114,盔林,2023-07-19,25.5,1.8,1.3
114,盔林,2023-07-20,26.7,4.8,2.4
114,盔林,2023-07-21,27.1,4.0,1.1
114,盔林,2023-07-22,26.8,4.4,1.4
114,盔林,2023-07-23,25.5,9.8,3.0
114,盔林,2023-07-24,26.0,7.8,3.1
114,盔林,2023-07-25,27.0,8.0,2.8
114,盔林,2023-07-26,25.9,8.1,3.5
114,盔林,2023-07-27,27.3,4.8,2.0
114,盔林,2023-07-28,28.6,3.3,0.9
114,盔林,2023-07-29,29.1,4.0,0.9
114,盔林,2023-07-30,28.5,5.4,1.5
114,盔林,2023-07-31,26.7,7.5,3.8
114,盔林,2023-08-01,28.1,4.9,2.4
114,盔林,2023-08-02,28.2,6.1,0.5
114,盔林,2023-08-03,28.0,3.9,0.1
114,盔林,2023-08-04,28.4,5.9,2.0
114,盔林,2023-08-05,29.2,4.6,2.0
114,盔林,2023-08-06,28.1,6.4,4.5
114,盔林,2023-08-07,29.0,5.5,2.4
114,盔林,2023-08-08,28.6,5.3,3.8
114,盔林,2023-08-09,26.1,9.1,3.3
114,盔林,2023-08-10,22.0,8.6,3.1
114,盔林,2023-08-11,24.9,7.3,3.5
114,盔林,2023-08-12,23.9,7.3,4.3
114,盔林,2023-08-13,26.2,8.5,2.8
114,盔林,2023-08-14,27.7,4.0,1.8
114,盔林,2023-08-15,27.5,5.9,1.1
114,盔林,2023-08-16,27.1,5.4,1.1
114,盔林,2023-08-17,27.2,5.5,1.8
114,盔林,2023-08-18,28.4,5.9,2.4
114,盔林,2023-08-19,28.8,5.5,2.5
114,盔林,2023-08-20,28.5,6.1,1.3
114,盔林,2023-08-21,29.0,6.8,4.0
114,盔林,2023-08-22,28.0,5.9,1.8
114,盔林,2023-08-23,26.6,8.6,4.9
114,盔林,2023-08-24,24.8,9.8,5.3
114,盔林,2023-08-25,26.2,5.1,2.9
114,盔林,2023-08-26,25.8,5.9,2.9
114,盔林,2023-08-27,25.3,7.0,3.5
114,盔林,2023-08-28,25.0,10.0,2.9
114,盔林,2023-08-29,25.7,9.8,6.3
114,盔林,2023-08-30,21.4,8.4,5.1
114,盔林,2023-08-31,22.5,6.3,3.8
114,盔林,2023-09-01,22.7,2.9,1.6
114,盔林,2023-09-02,24.3,3.5,0.6
114,盔林,2023-09-03,25.9,7.0,3.9
114,盔林,2023-09-04,26.5,9.0,3.8
114,盔林,2023-09-05,26.7,7.0,6.0
114,盔林,2023-09-06,26.1,2.8,1.0
114,盔林,2023-09-07,23.6,0.6,0.0
114,盔林,2023-09-08,23.0,0.0,0.0
114,盔林,2023-09-09,24.1,1.4,0.6
114,盔林,2023-09-10,25.0,4.1,1.1
114,盔林,2023-09-11,25.1,5.6,2.1
114,盔林,2023-09-12,25.1,7.0,1.0
114,盔林,2023-09-13,21.0,10.0,2.8
114,盔林,2023-09-14,21.8,9.5,3.6
114,盔林,2023-09-15,21.5,10.0,3.6
114,盔林,2023-09-16,23.6,9.4,3.8
114,盔林,2023-09-17,24.7,8.4,3.3
114,盔林,2023-09-18,25.1,6.0,3.0
114,盔林,2023-09-19,23.2,7.9,2.6
114,盔林,2023-09-20,20.4,8.0,3.0
114,盔林,2023-09-21,19.9,7.3,3.8
114,盔林,2023-09-22,18.3,2.6,1.8
114,盔林,2023-09-23,19.6,3.9,0.8
114,盔林,2023-09-24,20.0,4.9,2.1
114,盔林,2023-09-25,21.4,8.3,3.9
114,盔林,2023-09-26,20.2,7.6,1.4
114,盔林,2023-09-27,21.0,7.8,6.3
114,盔林,2023-09-28,22.1,4.3,2.5
114,盔林,2023-09-29,19.9,6.6,2.3
114,盔林,2023-09-30,18.8,7.3,5.3
114,盔林,2023-10-01,17.4,1.1,0.3
114,盔林,2023-10-02,15.9,2.6,0.0
114,盔林,2023-10-03,15.0,4.1,2.4
114,盔林,2023-10-04,15.8,7.3,2.4
114,盔林,2023-10-05,13.4,2.1,0.0
114,盔林,2023-10-06,13.3,5.8,2.0
114,盔林,2023-10-07,15.4,8.3,0.6
114,盔林,2023-10-08,16.3,8.9,5.9
114,盔林,2023-10-09,15.9,7.5,4.5
114,盔林,2023-10-10,16.0,3.8,3.0
114,盔林,2023-10-11,15.1,2.4,0.1
114,盔林,2023-10-12,15.6,2.9,0.9
114,盔林,2023-10-13,15.7,6.9,2.0
114,盔林,2023-10-14,13.7,7.0,2.5
114,盔林,2023-10-15,14.5,6.6,4.4
114,盔林,2023-10-16,14.7,3.1,1.1
114,盔林,2023-10-17,11.8,0.1,0.0
114,盔林,2023-10-18,13.2,5.6,0.4
114,盔林,2023-10-19,13.3,8.1,4.0
114,盔林,2023-10-20,12.4,2.5,0.6
114,盔林,2023-10-21,8.5,2.1,1.8
114,盔林,2023-10-22,10.1,3.1,0.5
114,盔林,2023-10-23,13.6,5.1,3.0
114,盔林,2023-10-24,13.4,5.9,1.6
114,盔林,2023-10-25,14.0,3.8,2.6
114,盔林,2023-10-26,14.7,7.3,2.5
114,盔林,2023-10-27,13.3,4.0,3.1
114,盔林,2023-10-28,11.7,2.8,0.8
114,盔林,2023-10-29,12.2,0.9,0.0
114,盔林,2023-10-30,12.2,1.8,0.0
114,盔林,2023-10-31,12.3,2.9,1.1
114,盔林,2023-11-01,15.9,8.8,6.5
114,盔林,2023-11-02,19.1,3.4,1.5
114,盔林,2023-11-03,19.1,7.4,3.4
114,盔林,2023-11-04,18.1,7.0,4.3
114,盔林,2023-11-05,18.2,8.8,3.4
114,盔林,2023-11-06,15.5,8.8,5.1
114,盔林,2023-11-07,7.2,1.5,1.1
114,盔林,2023-11-08,7.5,1.3,0.0
114,盔林,2023-11-09,11.8,6.1,5.5
114,盔林,2023-11-10,7.3,2.0,0.1
114,盔林,2023-11-11,3.0,3.5,1.1
114,盔林,2023-11-12,1.8,0.0,0.0
114,盔林,2023-11-13,1.8,0.5,0.0
114,盔林,2023-11-14,3.7,2.6,0.8
114,盔林,2023-11-15,5.2,1.5,0.0
114,盔林,2023-11-16,5.2,8.8,6.4
114,盔林,2023-11-17,3.5,4.0,2.6
114,盔林,2023-11-18,1.1,0.6,0.0
114,盔林,2023-11-19,6.1,4.1,3.4
114,盔林,2023-11-20,4.8,0.0,0.0
114,盔林,2023-11-21,5.4,0.0,0.0
114,盔林,2023-11-22,6.8,3.4,1.4
114,盔林,2023-11-23,11.0,3.0,1.4
114,盔林,2023-11-24,0.6,0.6,0.0
114,盔林,2023-11-25,-1.0,0.5,0.4
114,盔林,2023-11-26,3.4,4.1,3.0
114,盔林,2023-11-27,5.3,7.3,5.0
114,盔林,2023-11-28,3.2,4.0,2.1
114,盔林,2023-11-29,0.7,4.1,2.9
114,盔林,2023-11-30,-3.1,0.0,0.0
114,盔林,2023-12-01,-2.8,0.0,0.0
114,盔林,2023-12-02,0.6,6.3,4.0
114,盔林,2023-12-03,1.3,0.0,0.0
114,盔林,2023-12-04,0.4,0.8,0.0
114,盔林,2023-12-05,2.6,0.9,0.0
114,盔林,2023-12-06,4.7,5.6,2.1
114,盔林,2023-12-07,6.1,1.6,0.9
114,盔林,2023-12-08,10.3,1.3,0.8
114,盔林,2023-12-09,13.2,7.1,4.9
114,盔林,2023-12-10,11.7,8.4,4.9
114,盔林,2023-12-11,11.0,8.5,6.3
114,盔林,2023-12-12,6.4,4.3,2.6
114,盔林,2023-12-13,6.6,7.0,5.4
114,盔林,2023-12-14,8.5,9.5,5.6
114,盔林,2023-12-15,5.6,9.5,6.9
114,盔林,2023-12-16,-1.6,6.3,5.1
114,盔林,2023-12-17,-8.0,0.0,0.0
114,盔林,2023-12-18,-6.7,8.3,3.5
114,盔林,2023-12-19,-2.4,7.6,6.5
114,盔林,2023-12-20,-5.3,4.9,2.8
114,盔林,2023-12-21,-9.5,0.0,0.0
114,盔林,2023-12-22,-10.0,0.0,0.0
114,盔林,2023-12-23,-7.7,1.6,0.5
114,盔林,2023-12-24,-3.7,5.4,2.5
114,盔林,2023-12-25,-2.2,5.6,4.3
114,盔林,2023-12-26,0.8,5.9,3.9
114,盔林,2023-12-27,0.0,0.0,0.0
114,盔林,2023-12-28,0.7,2.1,1.3
114,盔林,2023-12-29,-0.4,1.5,0.0
114,盔林,2023-12-30,-0.3,6.8,3.0
114,盔林,2023-12-31,2.3,4.8,
114,盔林,2024-01-01,3.3,3.9,3.8
